type,code,description,exclude,concat
SNOMED CT,293566000,Betahistine adverse reaction (disorder),0,"    ('SNOMED CT', '293566000', 'Betahistine adverse reaction (disorder)', '0'),"
SNOMED CT,295822006,Lysuride overdose (disorder),0,"    ('SNOMED CT', '295822006', 'Lysuride overdose (disorder)', '0'),"
SNOMED CT,295823001,Accidental lysuride overdose (disorder),0,"    ('SNOMED CT', '295823001', 'Accidental lysuride overdose (disorder)', '0'),"
SNOMED CT,295824007,Intentional lysuride overdose (disorder),0,"    ('SNOMED CT', '295824007', 'Intentional lysuride overdose (disorder)', '0'),"
SNOMED CT,295826009,Bromocriptine overdose (disorder),0,"    ('SNOMED CT', '295826009', 'Bromocriptine overdose (disorder)', '0'),"
SNOMED CT,295827000,Accidental bromocriptine overdose (disorder),0,"    ('SNOMED CT', '295827000', 'Accidental bromocriptine overdose (disorder)', '0'),"
SNOMED CT,295828005,Intentional bromocriptine overdose (disorder),0,"    ('SNOMED CT', '295828005', 'Intentional bromocriptine overdose (disorder)', '0'),"
SNOMED CT,296335002,Overdose of beta-adrenergic blocking drug (disorder),0,"    ('SNOMED CT', '296335002', 'Overdose of beta-adrenergic blocking drug (disorder)', '0'),"
SNOMED CT,296336001,Atenolol overdose (disorder),0,"    ('SNOMED CT', '296336001', 'Atenolol overdose (disorder)', '0'),"
SNOMED CT,296337005,Accidental atenolol overdose (disorder),0,"    ('SNOMED CT', '296337005', 'Accidental atenolol overdose (disorder)', '0'),"
SNOMED CT,296338000,Intentional atenolol overdose (disorder),0,"    ('SNOMED CT', '296338000', 'Intentional atenolol overdose (disorder)', '0'),"
SNOMED CT,296344001,Intentional overdose of beta-adrenergic blocking drug (disorder),0,"    ('SNOMED CT', '296344001', 'Intentional overdose of beta-adrenergic blocking drug (disorder)', '0'),"
SNOMED CT,296347008,Phenoxybenzamine overdose (disorder),0,"    ('SNOMED CT', '296347008', 'Phenoxybenzamine overdose (disorder)', '0'),"
SNOMED CT,296348003,Accidental phenoxybenzamine overdose (disorder),0,"    ('SNOMED CT', '296348003', 'Accidental phenoxybenzamine overdose (disorder)', '0'),"
SNOMED CT,296349006,Intentional phenoxybenzamine overdose (disorder),0,"    ('SNOMED CT', '296349006', 'Intentional phenoxybenzamine overdose (disorder)', '0'),"
SNOMED CT,296438004,Aminophylline overdose (disorder),0,"    ('SNOMED CT', '296438004', 'Aminophylline overdose (disorder)', '0'),"
SNOMED CT,296439007,Accidental aminophylline overdose (disorder),0,"    ('SNOMED CT', '296439007', 'Accidental aminophylline overdose (disorder)', '0'),"
SNOMED CT,296440009,Intentional aminophylline overdose (disorder),0,"    ('SNOMED CT', '296440009', 'Intentional aminophylline overdose (disorder)', '0'),"
SNOMED CT,296504009,Papaverine overdose (disorder),0,"    ('SNOMED CT', '296504009', 'Papaverine overdose (disorder)', '0'),"
SNOMED CT,296505005,Accidental papaverine overdose (disorder),0,"    ('SNOMED CT', '296505005', 'Accidental papaverine overdose (disorder)', '0'),"
SNOMED CT,296506006,Intentional papaverine overdose (disorder),0,"    ('SNOMED CT', '296506006', 'Intentional papaverine overdose (disorder)', '0'),"
SNOMED CT,297047006,Antihypertensive overdose (disorder),0,"    ('SNOMED CT', '297047006', 'Antihypertensive overdose (disorder)', '0'),"
SNOMED CT,297049009,Guanethidine overdose (disorder),0,"    ('SNOMED CT', '297049009', 'Guanethidine overdose (disorder)', '0'),"
SNOMED CT,297050009,Accidental guanethidine overdose (disorder),0,"    ('SNOMED CT', '297050009', 'Accidental guanethidine overdose (disorder)', '0'),"
SNOMED CT,297051008,Intentional guanethidine overdose (disorder),0,"    ('SNOMED CT', '297051008', 'Intentional guanethidine overdose (disorder)', '0'),"
SNOMED CT,297053006,Overdose of angiotensin-converting-enzyme inhibitors (disorder),0,"    ('SNOMED CT', '297053006', 'Overdose of angiotensin-converting-enzyme inhibitors (disorder)', '0'),"
SNOMED CT,297054000,Accidental overdose by angiotensin-converting enzyme inhibitor (disorder),0,"    ('SNOMED CT', '297054000', 'Accidental overdose by angiotensin-converting enzyme inhibitor (disorder)', '0'),"
SNOMED CT,297055004,Intentional overdose by angiotensin-converting enzyme inhibitor (disorder),0,"    ('SNOMED CT', '297055004', 'Intentional overdose by angiotensin-converting enzyme inhibitor (disorder)', '0'),"
SNOMED CT,297057007,Accidental antihypertensive overdose (disorder),0,"    ('SNOMED CT', '297057007', 'Accidental antihypertensive overdose (disorder)', '0'),"
SNOMED CT,297058002,Intentional antihypertensive overdose (disorder),0,"    ('SNOMED CT', '297058002', 'Intentional antihypertensive overdose (disorder)', '0'),"
SNOMED CT,297074007,Vasodilator overdose (disorder),0,"    ('SNOMED CT', '297074007', 'Vasodilator overdose (disorder)', '0'),"
SNOMED CT,297075008,Diazoxide overdose (disorder),0,"    ('SNOMED CT', '297075008', 'Diazoxide overdose (disorder)', '0'),"
SNOMED CT,297076009,Accidental diazoxide overdose (disorder),0,"    ('SNOMED CT', '297076009', 'Accidental diazoxide overdose (disorder)', '0'),"
SNOMED CT,297077000,Intentional diazoxide overdose (disorder),0,"    ('SNOMED CT', '297077000', 'Intentional diazoxide overdose (disorder)', '0'),"
SNOMED CT,297079002,Hydralazine overdose (disorder),0,"    ('SNOMED CT', '297079002', 'Hydralazine overdose (disorder)', '0'),"
SNOMED CT,297080004,Accidental hydralazine overdose (disorder),0,"    ('SNOMED CT', '297080004', 'Accidental hydralazine overdose (disorder)', '0'),"
SNOMED CT,297081000,Intentional hydralazine overdose (disorder),0,"    ('SNOMED CT', '297081000', 'Intentional hydralazine overdose (disorder)', '0'),"
SNOMED CT,297083002,Dipyridamole overdose (disorder),0,"    ('SNOMED CT', '297083002', 'Dipyridamole overdose (disorder)', '0'),"
SNOMED CT,297084008,Accidental dipyridamole overdose (disorder),0,"    ('SNOMED CT', '297084008', 'Accidental dipyridamole overdose (disorder)', '0'),"
SNOMED CT,297085009,Intentional dipyridamole overdose (disorder),0,"    ('SNOMED CT', '297085009', 'Intentional dipyridamole overdose (disorder)', '0'),"
SNOMED CT,297088006,Glyceryl trinitrate overdose (disorder),0,"    ('SNOMED CT', '297088006', 'Glyceryl trinitrate overdose (disorder)', '0'),"
SNOMED CT,297089003,Isosorbide dinitrate overdose (disorder),0,"    ('SNOMED CT', '297089003', 'Isosorbide dinitrate overdose (disorder)', '0'),"
SNOMED CT,297090007,Isosorbide mononitrate overdose (disorder),0,"    ('SNOMED CT', '297090007', 'Isosorbide mononitrate overdose (disorder)', '0'),"
SNOMED CT,302192008,On treatment for hypertension (regime/therapy),0,"    ('SNOMED CT', '302192008', 'On treatment for hypertension (regime/therapy)', '0'),"
SNOMED CT,303082009,Portal hypertensive gastropathy (disorder),0,"    ('SNOMED CT', '303082009', 'Portal hypertensive gastropathy (disorder)', '0'),"
SNOMED CT,307632004,Non-proteinuric hypertension of pregnancy (disorder),0,"    ('SNOMED CT', '307632004', 'Non-proteinuric hypertension of pregnancy (disorder)', '0'),"
SNOMED CT,308116003,Antihypertensive therapy (procedure),0,"    ('SNOMED CT', '308116003', 'Antihypertensive therapy (procedure)', '0'),"
SNOMED CT,313260003,Fetal or neonatal effect of maternal use of antihypertensive drug (disorder),0,"    ('SNOMED CT', '313260003', 'Fetal or neonatal effect of maternal use of antihypertensive drug (disorder)', '0'),"
SNOMED CT,322052003,Betahistine dihydrochloride (substance),0,"    ('SNOMED CT', '322052003', 'Betahistine dihydrochloride (substance)', '0'),"
SNOMED CT,323159002,Lisuride maleate (substance),0,"    ('SNOMED CT', '323159002', 'Lisuride maleate (substance)', '0'),"
SNOMED CT,360573001,Post-capillary pulmonary hypertension (disorder),0,"    ('SNOMED CT', '360573001', 'Post-capillary pulmonary hypertension (disorder)', '0'),"
SNOMED CT,360578005,Pulmonary hypertension secondary to raised pulmonary vascular resistance (disorder),0,"    ('SNOMED CT', '360578005', 'Pulmonary hypertension secondary to raised pulmonary vascular resistance (disorder)', '0'),"
SNOMED CT,363554004,Tolazoline (substance),0,"    ('SNOMED CT', '363554004', 'Tolazoline (substance)', '0'),"
SNOMED CT,367390009,Hypertension in the obstetric context (disorder),0,"    ('SNOMED CT', '367390009', 'Hypertension in the obstetric context (disorder)', '0'),"
SNOMED CT,371125006,Labile essential hypertension (disorder),0,"    ('SNOMED CT', '371125006', 'Labile essential hypertension (disorder)', '0'),"
SNOMED CT,372498008,Pergolide (substance),0,"    ('SNOMED CT', '372498008', 'Pergolide (substance)', '0'),"
SNOMED CT,372505004,Penbutolol (substance),0,"    ('SNOMED CT', '372505004', 'Penbutolol (substance)', '0'),"
SNOMED CT,372508002,Doxazosin (substance),0,"    ('SNOMED CT', '372508002', 'Doxazosin (substance)', '0'),"
SNOMED CT,372509005,Tamsulosin (substance),0,"    ('SNOMED CT', '372509005', 'Tamsulosin (substance)', '0'),"
SNOMED CT,372510000,Fosinopril (substance),0,"    ('SNOMED CT', '372510000', 'Fosinopril (substance)', '0'),"
SNOMED CT,372511001,Benazepril (substance),0,"    ('SNOMED CT', '372511001', 'Benazepril (substance)', '0'),"
SNOMED CT,372512008,Candesartan (substance),0,"    ('SNOMED CT', '372512008', 'Candesartan (substance)', '0'),"
SNOMED CT,372549002,Dapiprazole (substance),0,"    ('SNOMED CT', '372549002', 'Dapiprazole (substance)', '0'),"
SNOMED CT,372586001,Hypotensive agent (substance),0,"    ('SNOMED CT', '372586001', 'Hypotensive agent (substance)', '0'),"
SNOMED CT,372658000,Enalapril (substance),0,"    ('SNOMED CT', '372658000', 'Enalapril (substance)', '0'),"
SNOMED CT,372661004,Substance with beta-1 adrenergic receptor antagonist mechanism of action (substance),0,"    ('SNOMED CT', '372661004', 'Substance with beta-1 adrenergic receptor antagonist mechanism of action (substance)', '0'),"
SNOMED CT,372700007,Nitrate-based vasodilating agent (substance),0,"    ('SNOMED CT', '372700007', 'Nitrate-based vasodilating agent (substance)', '0'),"
SNOMED CT,372733002,Substance with angiotensin-converting enzyme inhibitor mechanism of action (substance),0,"    ('SNOMED CT', '372733002', 'Substance with angiotensin-converting enzyme inhibitor mechanism of action (substance)', '0'),"
SNOMED CT,372740001,Centrally acting hypotensive agent (substance),0,"    ('SNOMED CT', '372740001', 'Centrally acting hypotensive agent (substance)', '0'),"
SNOMED CT,372750000,Labetalol (substance),0,"    ('SNOMED CT', '372750000', 'Labetalol (substance)', '0'),"
SNOMED CT,372772003,Propranolol (substance),0,"    ('SNOMED CT', '372772003', 'Propranolol (substance)', '0'),"
SNOMED CT,372784001,Papaverine (substance),0,"    ('SNOMED CT', '372784001', 'Papaverine (substance)', '0'),"
SNOMED CT,372787008,Vasodilator (substance),0,"    ('SNOMED CT', '372787008', 'Vasodilator (substance)', '0'),"
SNOMED CT,372815001,Acebutolol (substance),0,"    ('SNOMED CT', '372815001', 'Acebutolol (substance)', '0'),"
SNOMED CT,372818004,Isoxsuprine (substance),0,"    ('SNOMED CT', '372818004', 'Isoxsuprine (substance)', '0'),"
SNOMED CT,372820001,Guanadrel (substance),0,"    ('SNOMED CT', '372820001', 'Guanadrel (substance)', '0'),"
SNOMED CT,372826007,Metoprolol (substance),0,"    ('SNOMED CT', '372826007', 'Metoprolol (substance)', '0'),"
SNOMED CT,372828008,Mecamylamine (substance),0,"    ('SNOMED CT', '372828008', 'Mecamylamine (substance)', '0'),"
SNOMED CT,372838003,Phenoxybenzamine (substance),0,"    ('SNOMED CT', '372838003', 'Phenoxybenzamine (substance)', '0'),"
SNOMED CT,372847006,Esmolol (substance),0,"    ('SNOMED CT', '372847006', 'Esmolol (substance)', '0'),"
SNOMED CT,372860000,Nitroprusside (substance),0,"    ('SNOMED CT', '372860000', 'Nitroprusside (substance)', '0'),"
SNOMED CT,372863003,Phentolamine (substance),0,"    ('SNOMED CT', '372863003', 'Phentolamine (substance)', '0'),"
SNOMED CT,372880004,Timolol (substance),0,"    ('SNOMED CT', '372880004', 'Timolol (substance)', '0'),"
SNOMED CT,372887001,Rauwolfia alkaloid (substance),0,"    ('SNOMED CT', '372887001', 'Rauwolfia alkaloid (substance)', '0'),"
SNOMED CT,372911006,Sotalol (substance),0,"    ('SNOMED CT', '372911006', 'Sotalol (substance)', '0'),"
SNOMED CT,372913009,Substance with angiotensin II receptor antagonist mechanism of action (substance),0,"    ('SNOMED CT', '372913009', 'Substance with angiotensin II receptor antagonist mechanism of action (substance)', '0'),"
SNOMED CT,372916001,Perindopril (substance),0,"    ('SNOMED CT', '372916001', 'Perindopril (substance)', '0'),"
SNOMED CT,373254001,Substance with beta adrenergic receptor antagonist mechanism of action (substance),0,"    ('SNOMED CT', '373254001', 'Substance with beta adrenergic receptor antagonist mechanism of action (substance)', '0'),"
SNOMED CT,373256004,Substance with ganglion blocking mechanism of action (substance),0,"    ('SNOMED CT', '373256004', 'Substance with ganglion blocking mechanism of action (substance)', '0'),"
SNOMED CT,373442003,Moexipril (substance),0,"    ('SNOMED CT', '373442003', 'Moexipril (substance)', '0'),"
SNOMED CT,373446000,Metipranolol (substance),0,"    ('SNOMED CT', '373446000', 'Metipranolol (substance)', '0'),"
SNOMED CT,373486008,Tubocurarine (substance),0,"    ('SNOMED CT', '373486008', 'Tubocurarine (substance)', '0'),"
SNOMED CT,373508009,Aminophylline (substance),0,"    ('SNOMED CT', '373508009', 'Aminophylline (substance)', '0'),"
SNOMED CT,373567002,Losartan (substance),0,"    ('SNOMED CT', '373567002', 'Losartan (substance)', '0'),"
SNOMED CT,373771001,Trimetaphan (substance),0,"    ('SNOMED CT', '373771001', 'Trimetaphan (substance)', '0'),"
SNOMED CT,384976003,Amlodipine besilate (substance),0,"    ('SNOMED CT', '384976003', 'Amlodipine besilate (substance)', '0'),"
SNOMED CT,385559004,Bosentan (substance),0,"    ('SNOMED CT', '385559004', 'Bosentan (substance)', '0'),"
SNOMED CT,385561008,Substance with endothelin receptor antagonist mechanism of action (substance),0,"    ('SNOMED CT', '385561008', 'Substance with endothelin receptor antagonist mechanism of action (substance)', '0'),"
SNOMED CT,385678006,Nesiritide (substance),0,"    ('SNOMED CT', '385678006', 'Nesiritide (substance)', '0'),"
SNOMED CT,385681001,Treprostinil sodium (substance),0,"    ('SNOMED CT', '385681001', 'Treprostinil sodium (substance)', '0'),"
SNOMED CT,386836006,Pentaerithrityl tetranitrate (substance),0,"    ('SNOMED CT', '386836006', 'Pentaerithrityl tetranitrate (substance)', '0'),"
SNOMED CT,386854005,Isosorbide mononitrate (substance),0,"    ('SNOMED CT', '386854005', 'Isosorbide mononitrate (substance)', '0'),"
SNOMED CT,386864001,Amlodipine (substance),0,"    ('SNOMED CT', '386864001', 'Amlodipine (substance)', '0'),"
SNOMED CT,386865000,Penbutolol sulfate (substance),0,"    ('SNOMED CT', '386865000', 'Penbutolol sulfate (substance)', '0'),"
SNOMED CT,386866004,Carteolol (substance),0,"    ('SNOMED CT', '386866004', 'Carteolol (substance)', '0'),"
SNOMED CT,386867008,Carteolol hydrochloride (substance),0,"    ('SNOMED CT', '386867008', 'Carteolol hydrochloride (substance)', '0'),"
SNOMED CT,386868003,Bisoprolol (substance),0,"    ('SNOMED CT', '386868003', 'Bisoprolol (substance)', '0'),"
SNOMED CT,386869006,Bisoprolol fumarate (substance),0,"    ('SNOMED CT', '386869006', 'Bisoprolol fumarate (substance)', '0'),"
SNOMED CT,386870007,Carvedilol (substance),0,"    ('SNOMED CT', '386870007', 'Carvedilol (substance)', '0'),"
SNOMED CT,386871006,Trandolapril (substance),0,"    ('SNOMED CT', '386871006', 'Trandolapril (substance)', '0'),"
SNOMED CT,386872004,Ramipril (substance),0,"    ('SNOMED CT', '386872004', 'Ramipril (substance)', '0'),"
SNOMED CT,386873009,Lisinopril (substance),0,"    ('SNOMED CT', '386873009', 'Lisinopril (substance)', '0'),"
SNOMED CT,386874003,Quinapril (substance),0,"    ('SNOMED CT', '386874003', 'Quinapril (substance)', '0'),"
SNOMED CT,386875002,Quinapril hydrochloride (substance),0,"    ('SNOMED CT', '386875002', 'Quinapril hydrochloride (substance)', '0'),"
SNOMED CT,386876001,Valsartan (substance),0,"    ('SNOMED CT', '386876001', 'Valsartan (substance)', '0'),"
SNOMED CT,386877005,Irbesartan (substance),0,"    ('SNOMED CT', '386877005', 'Irbesartan (substance)', '0'),"
SNOMED CT,386878000,Candesartan cilexetil (substance),0,"    ('SNOMED CT', '386878000', 'Candesartan cilexetil (substance)', '0'),"
SNOMED CT,387038004,Amyl nitrite (substance),0,"    ('SNOMED CT', '387038004', 'Amyl nitrite (substance)', '0'),"
SNOMED CT,387039007,Bromocriptine (substance),0,"    ('SNOMED CT', '387039007', 'Bromocriptine (substance)', '0'),"
SNOMED CT,387044000,Methysergide (substance),0,"    ('SNOMED CT', '387044000', 'Methysergide (substance)', '0'),"
SNOMED CT,387068008,Terazosin (substance),0,"    ('SNOMED CT', '387068008', 'Terazosin (substance)', '0'),"
SNOMED CT,387069000,Telmisartan (substance),0,"    ('SNOMED CT', '387069000', 'Telmisartan (substance)', '0'),"
SNOMED CT,387102009,Pindolol (substance),0,"    ('SNOMED CT', '387102009', 'Pindolol (substance)', '0'),"
SNOMED CT,387125005,Hydralazine (substance),0,"    ('SNOMED CT', '387125005', 'Hydralazine (substance)', '0'),"
SNOMED CT,387139005,Sodium nitroprusside (substance),0,"    ('SNOMED CT', '387139005', 'Sodium nitroprusside (substance)', '0'),"
SNOMED CT,387144003,Deserpidine (substance),0,"    ('SNOMED CT', '387144003', 'Deserpidine (substance)', '0'),"
SNOMED CT,387160004,Captopril (substance),0,"    ('SNOMED CT', '387160004', 'Captopril (substance)', '0'),"
SNOMED CT,387165009,Enalapril maleate (substance),0,"    ('SNOMED CT', '387165009', 'Enalapril maleate (substance)', '0'),"
SNOMED CT,387195001,Betaxolol hydrochloride (substance),0,"    ('SNOMED CT', '387195001', 'Betaxolol hydrochloride (substance)', '0'),"
SNOMED CT,387267005,Dihydroergotamine (substance),0,"    ('SNOMED CT', '387267005', 'Dihydroergotamine (substance)', '0'),"
SNOMED CT,387272001,Minoxidil (substance),0,"    ('SNOMED CT', '387272001', 'Minoxidil (substance)', '0'),"
SNOMED CT,387283005,Prazosin hydrochloride (substance),0,"    ('SNOMED CT', '387283005', 'Prazosin hydrochloride (substance)', '0'),"
SNOMED CT,387288001,Prenylamine (substance),0,"    ('SNOMED CT', '387288001', 'Prenylamine (substance)', '0'),"
SNOMED CT,387328001,Diazoxide (substance),0,"    ('SNOMED CT', '387328001', 'Diazoxide (substance)', '0'),"
SNOMED CT,387332007,Isosorbide dinitrate (substance),0,"    ('SNOMED CT', '387332007', 'Isosorbide dinitrate (substance)', '0'),"
SNOMED CT,387349000,Levobunolol hydrochloride (substance),0,"    ('SNOMED CT', '387349000', 'Levobunolol hydrochloride (substance)', '0'),"
SNOMED CT,387371005,Dipyridamole (substance),0,"    ('SNOMED CT', '387371005', 'Dipyridamole (substance)', '0'),"
SNOMED CT,387404004,Glyceryl trinitrate (substance),0,"    ('SNOMED CT', '387404004', 'Glyceryl trinitrate (substance)', '0'),"
SNOMED CT,387405003,Cyclandelate (substance),0,"    ('SNOMED CT', '387405003', 'Cyclandelate (substance)', '0'),"
SNOMED CT,387433003,Prazosin (substance),0,"    ('SNOMED CT', '387433003', 'Prazosin (substance)', '0'),"
SNOMED CT,387436006,Practolol (substance),0,"    ('SNOMED CT', '387436006', 'Practolol (substance)', '0'),"
SNOMED CT,387447004,Reserpine (substance),0,"    ('SNOMED CT', '387447004', 'Reserpine (substance)', '0'),"
SNOMED CT,387456007,Guanethidine (substance),0,"    ('SNOMED CT', '387456007', 'Guanethidine (substance)', '0'),"
SNOMED CT,387468003,Dihydroergotamine mesilate (substance),0,"    ('SNOMED CT', '387468003', 'Dihydroergotamine mesilate (substance)', '0'),"
SNOMED CT,387482003,Nadolol (substance),0,"    ('SNOMED CT', '387482003', 'Nadolol (substance)', '0'),"
SNOMED CT,387495008,Metirosine (substance),0,"    ('SNOMED CT', '387495008', 'Metirosine (substance)', '0'),"
SNOMED CT,387502003,Nimodipine (substance),0,"    ('SNOMED CT', '387502003', 'Nimodipine (substance)', '0'),"
SNOMED CT,387506000,Atenolol (substance),0,"    ('SNOMED CT', '387506000', 'Atenolol (substance)', '0'),"
SNOMED CT,387522004,Pentoxifylline (substance),0,"    ('SNOMED CT', '387522004', 'Pentoxifylline (substance)', '0'),"
SNOMED CT,387583006,Oxprenolol (substance),0,"    ('SNOMED CT', '387583006', 'Oxprenolol (substance)', '0'),"
SNOMED CT,390925005,Did not attend hypertension clinic (finding),0,"    ('SNOMED CT', '390925005', 'Did not attend hypertension clinic (finding)', '0'),"
SNOMED CT,391759008,Aminophylline hydrate (substance),0,"    ('SNOMED CT', '391759008', 'Aminophylline hydrate (substance)', '0'),"
SNOMED CT,391813004,Bamethan sulfate (substance),0,"    ('SNOMED CT', '391813004', 'Bamethan sulfate (substance)', '0'),"
SNOMED CT,391845009,Betanidine sulfate (substance),0,"    ('SNOMED CT', '391845009', 'Betanidine sulfate (substance)', '0'),"
SNOMED CT,395725004,Alfuzosin hydrochloride (substance),0,"    ('SNOMED CT', '395725004', 'Alfuzosin hydrochloride (substance)', '0'),"
SNOMED CT,395741003,Imidapril hydrochloride (substance),0,"    ('SNOMED CT', '395741003', 'Imidapril hydrochloride (substance)', '0'),"
SNOMED CT,395748009,Indoramin (substance),0,"    ('SNOMED CT', '395748009', 'Indoramin (substance)', '0'),"
SNOMED CT,395770007,Lisuride (substance),0,"    ('SNOMED CT', '395770007', 'Lisuride (substance)', '0'),"
SNOMED CT,395805008,Moxonidine (substance),0,"    ('SNOMED CT', '395805008', 'Moxonidine (substance)', '0'),"
SNOMED CT,395807000,Naftidrofuryl oxalate (substance),0,"    ('SNOMED CT', '395807000', 'Naftidrofuryl oxalate (substance)', '0'),"
SNOMED CT,395808005,Nebivolol (substance),0,"    ('SNOMED CT', '395808005', 'Nebivolol (substance)', '0'),"
SNOMED CT,395809002,Nicorandil (substance),0,"    ('SNOMED CT', '395809002', 'Nicorandil (substance)', '0'),"
SNOMED CT,395815002,Oxerutins (substance),0,"    ('SNOMED CT', '395815002', 'Oxerutins (substance)', '0'),"
SNOMED CT,395817005,Oxprenolol hydrochloride (substance),0,"    ('SNOMED CT', '395817005', 'Oxprenolol hydrochloride (substance)', '0'),"
SNOMED CT,395874008,Celiprolol hydrochloride (substance),0,"    ('SNOMED CT', '395874008', 'Celiprolol hydrochloride (substance)', '0'),"
SNOMED CT,395901000,Moxisylyte (substance),0,"    ('SNOMED CT', '395901000', 'Moxisylyte (substance)', '0'),"
SNOMED CT,395947008,Cilazapril (substance),0,"    ('SNOMED CT', '395947008', 'Cilazapril (substance)', '0'),"
SNOMED CT,395954002,Alfuzosin (substance),0,"    ('SNOMED CT', '395954002', 'Alfuzosin (substance)', '0'),"
SNOMED CT,395960002,Celiprolol (substance),0,"    ('SNOMED CT', '395960002', 'Celiprolol (substance)', '0'),"
SNOMED CT,395975005,Ergotamine (substance),0,"    ('SNOMED CT', '395975005', 'Ergotamine (substance)', '0'),"
SNOMED CT,395984005,Imidapril (substance),0,"    ('SNOMED CT', '395984005', 'Imidapril (substance)', '0'),"
SNOMED CT,395991008,Substance with imidazoline receptor agonist mechanism of action (substance),0,"    ('SNOMED CT', '395991008', 'Substance with imidazoline receptor agonist mechanism of action (substance)', '0'),"
SNOMED CT,395992001,Naftidrofuryl (substance),0,"    ('SNOMED CT', '395992001', 'Naftidrofuryl (substance)', '0'),"
SNOMED CT,396010003,Debrisoquine (substance),0,"    ('SNOMED CT', '396010003', 'Debrisoquine (substance)', '0'),"
SNOMED CT,396044005,Eprosartan (substance),0,"    ('SNOMED CT', '396044005', 'Eprosartan (substance)', '0'),"
SNOMED CT,396046007,Ergotamine tartrate (substance),0,"    ('SNOMED CT', '396046007', 'Ergotamine tartrate (substance)', '0'),"
SNOMED CT,397748008,Hypertension with albuminuria (disorder),0,"    ('SNOMED CT', '397748008', 'Hypertension with albuminuria (disorder)', '0'),"
SNOMED CT,398254007,Pre-eclampsia (disorder),0,"    ('SNOMED CT', '398254007', 'Pre-eclampsia (disorder)', '0'),"
SNOMED CT,401047000,Hypertension treatment refused (context-dependent category),0,"    ('SNOMED CT', '401047000', 'Hypertension treatment refused (context-dependent category)', '0'),"
SNOMED CT,401117004,Moderate hypertension control (finding),0,"    ('SNOMED CT', '401117004', 'Moderate hypertension control (finding)', '0'),"
SNOMED CT,402832006,Telangiectasia due to venous hypertension (disorder),0,"    ('SNOMED CT', '402832006', 'Telangiectasia due to venous hypertension (disorder)', '0'),"
SNOMED CT,407010008,Eplerenone (substance),0,"    ('SNOMED CT', '407010008', 'Eplerenone (substance)', '0'),"
SNOMED CT,407567007,Patient on maximal tolerated antihypertensive therapy (finding),0,"    ('SNOMED CT', '407567007', 'Patient on maximal tolerated antihypertensive therapy (finding)', '0'),"
SNOMED CT,407590002,Angiotensin II receptor antagonist adverse reaction (disorder),0,"    ('SNOMED CT', '407590002', 'Angiotensin II receptor antagonist adverse reaction (disorder)', '0'),"
SNOMED CT,409276006,Betaxolol (substance),0,"    ('SNOMED CT', '409276006', 'Betaxolol (substance)', '0'),"
SNOMED CT,409277002,Levobetaxolol (substance),0,"    ('SNOMED CT', '409277002', 'Levobetaxolol (substance)', '0'),"
SNOMED CT,412173004,Dihydroergocryptine (substance),0,"    ('SNOMED CT', '412173004', 'Dihydroergocryptine (substance)', '0'),"
SNOMED CT,412174005,Dioxyline phosphate (substance),0,"    ('SNOMED CT', '412174005', 'Dioxyline phosphate (substance)', '0'),"
SNOMED CT,412259001,Olmesartan (substance),0,"    ('SNOMED CT', '412259001', 'Olmesartan (substance)', '0'),"
SNOMED CT,412260006,Olmesartan medoxomil (substance),0,"    ('SNOMED CT', '412260006', 'Olmesartan medoxomil (substance)', '0'),"
SNOMED CT,412391002,Flosequinan (substance),0,"    ('SNOMED CT', '412391002', 'Flosequinan (substance)', '0'),"
SNOMED CT,412432007,Metoprolol succinate (substance),0,"    ('SNOMED CT', '412432007', 'Metoprolol succinate (substance)', '0'),"
SNOMED CT,412519000,Terazosin hydrochloride (substance),0,"    ('SNOMED CT', '412519000', 'Terazosin hydrochloride (substance)', '0'),"
SNOMED CT,414506003,Inositol niacinate (substance),0,"    ('SNOMED CT', '414506003', 'Inositol niacinate (substance)', '0'),"
SNOMED CT,418067008,Betahistine (substance),0,"    ('SNOMED CT', '418067008', 'Betahistine (substance)', '0'),"
SNOMED CT,418370000,Atenolol adverse reaction (disorder),0,"    ('SNOMED CT', '418370000', 'Atenolol adverse reaction (disorder)', '0'),"
SNOMED CT,418934007,Levobunolol (substance),0,"    ('SNOMED CT', '418934007', 'Levobunolol (substance)', '0'),"
SNOMED CT,418981008,Betanidine (substance),0,"    ('SNOMED CT', '418981008', 'Betanidine (substance)', '0'),"
SNOMED CT,419062009,Nicotinyl alcohol (substance),0,"    ('SNOMED CT', '419062009', 'Nicotinyl alcohol (substance)', '0'),"
SNOMED CT,419315008,Clavine (substance),0,"    ('SNOMED CT', '419315008', 'Clavine (substance)', '0'),"
SNOMED CT,419345006,Lysergic acid amide (substance),0,"    ('SNOMED CT', '419345006', 'Lysergic acid amide (substance)', '0'),"
SNOMED CT,419843007,Nicofuranose (substance),0,"    ('SNOMED CT', '419843007', 'Nicofuranose (substance)', '0'),"
SNOMED CT,420365007,Ranolazine (substance),0,"    ('SNOMED CT', '420365007', 'Ranolazine (substance)', '0'),"
SNOMED CT,421048000,Amlodipine maleate (substance),0,"    ('SNOMED CT', '421048000', 'Amlodipine maleate (substance)', '0'),"
SNOMED CT,421731000,Hypertensive optic neuropathy (disorder),0,"    ('SNOMED CT', '421731000', 'Hypertensive optic neuropathy (disorder)', '0'),"
