type,code,description,exclude,concat
SNOMED CT,427571000,Lumbosacral radiculoplexus neuropathy due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '427571000', 'Lumbosacral radiculoplexus neuropathy due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,427943001,Ophthalmoplegia due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '427943001', 'Ophthalmoplegia due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,428007007,Erectile dysfunction due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '428007007', 'Erectile dysfunction due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,428274007,Dietary education for type II diabetes mellitus (procedure),0,"    ('SNOMED CT', '428274007', 'Dietary education for type II diabetes mellitus (procedure)', '0'),"
SNOMED CT,428896009,Hyperosmolality due to uncontrolled type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '428896009', 'Hyperosmolality due to uncontrolled type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,429094000,Dietary education for type I diabetes mellitus (procedure),0,"    ('SNOMED CT', '429094000', 'Dietary education for type I diabetes mellitus (procedure)', '0'),"
SNOMED CT,430678008,Family history of diabetes mellitus type 1 (situation),1,"    ('SNOMED CT', '430678008', 'Family history of diabetes mellitus type 1 (situation)', '1'),"
SNOMED CT,430679000,Family history of diabetes mellitus type 2 (situation),1,"    ('SNOMED CT', '430679000', 'Family history of diabetes mellitus type 2 (situation)', '1'),"
SNOMED CT,438367009,"Congestive heart failure, hypertension, age 75 years or older, diabetes, and previous stroke or transient ischemic attack risk score (assessment scale)",0,"    ('SNOMED CT', '438367009', 'Congestive heart failure, hypertension, age 75 years or older, diabetes, and previous stroke or transient ischemic attack risk score (assessment scale)', '0'),"
SNOMED CT,439051004,Dietary education for gestational diabetes (procedure),0,"    ('SNOMED CT', '439051004', 'Dietary education for gestational diabetes (procedure)', '0'),"
SNOMED CT,441656006,Hyperglycemic crisis due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '441656006', 'Hyperglycemic crisis due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,443313003,Finnish diabetes risk score (assessment scale),1,"    ('SNOMED CT', '443313003', 'Finnish diabetes risk score (assessment scale)', '1'),"
SNOMED CT,443694000,Type II diabetes mellitus uncontrolled (finding),0,"    ('SNOMED CT', '443694000', 'Type II diabetes mellitus uncontrolled (finding)', '0'),"
SNOMED CT,444073006,Type I diabetes mellitus uncontrolled (finding),0,"    ('SNOMED CT', '444073006', 'Type I diabetes mellitus uncontrolled (finding)', '0'),"
SNOMED CT,444074000,Type I diabetes mellitus well controlled (finding),0,"    ('SNOMED CT', '444074000', 'Type I diabetes mellitus well controlled (finding)', '0'),"
SNOMED CT,444094009,History of diabetes mellitus in child of subject (situation),1,"    ('SNOMED CT', '444094009', 'History of diabetes mellitus in child of subject (situation)', '1'),"
SNOMED CT,444110003,Type II diabetes mellitus well controlled (finding),0,"    ('SNOMED CT', '444110003', 'Type II diabetes mellitus well controlled (finding)', '0'),"
SNOMED CT,445170001,Macroalbuminuric nephropathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '445170001', 'Macroalbuminuric nephropathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,445260006,Posttransplant diabetes mellitus (disorder),0,"    ('SNOMED CT', '445260006', 'Posttransplant diabetes mellitus (disorder)', '0'),"
SNOMED CT,445353002,Brittle type II diabetes mellitus (finding),0,"    ('SNOMED CT', '445353002', 'Brittle type II diabetes mellitus (finding)', '0'),"
SNOMED CT,472699005,Gestational diabetes mellitus uncontrolled (finding),0,"    ('SNOMED CT', '472699005', 'Gestational diabetes mellitus uncontrolled (finding)', '0'),"
SNOMED CT,472969004,History of diabetes mellitus type 2 (situation),0,"    ('SNOMED CT', '472969004', 'History of diabetes mellitus type 2 (situation)', '0'),"
SNOMED CT,472970003,History of diabetes mellitus type 1 (situation),0,"    ('SNOMED CT', '472970003', 'History of diabetes mellitus type 1 (situation)', '0'),"
SNOMED CT,472971004,History of gestational diabetes mellitus (situation),1,"    ('SNOMED CT', '472971004', 'History of gestational diabetes mellitus (situation)', '1'),"
SNOMED CT,472972006,History of maturity onset diabetes mellitus in young (situation),0,"    ('SNOMED CT', '472972006', 'History of maturity onset diabetes mellitus in young (situation)', '0'),"
SNOMED CT,473127005,Suspected diabetes mellitus (situation),1,"    ('SNOMED CT', '473127005', 'Suspected diabetes mellitus (situation)', '1'),"
SNOMED CT,473189005,On subcutaneous insulin for diabetes mellitus (finding),0,"    ('SNOMED CT', '473189005', 'On subcutaneous insulin for diabetes mellitus (finding)', '0'),"
SNOMED CT,609561005,Maturity-onset diabetes of the young (disorder),0,"    ('SNOMED CT', '609561005', 'Maturity-onset diabetes of the young (disorder)', '0'),"
SNOMED CT,609562003,"Maturity onset diabetes of the young, type 1 (disorder)",0,"    ('SNOMED CT', '609562003', 'Maturity onset diabetes of the young, type 1 (disorder)', '0'),"
SNOMED CT,609563008,Pre-existing diabetes mellitus in pregnancy (disorder),1,"    ('SNOMED CT', '609563008', 'Pre-existing diabetes mellitus in pregnancy (disorder)', '1'),"
SNOMED CT,609564002,Pre-existing type 1 diabetes mellitus in pregnancy (disorder),1,"    ('SNOMED CT', '609564002', 'Pre-existing type 1 diabetes mellitus in pregnancy (disorder)', '1'),"
SNOMED CT,609565001,Permanent neonatal diabetes mellitus (disorder),0,"    ('SNOMED CT', '609565001', 'Permanent neonatal diabetes mellitus (disorder)', '0'),"
SNOMED CT,609566000,Pregnancy and type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '609566000', 'Pregnancy and type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,609567009,Pre-existing type 2 diabetes mellitus in pregnancy (disorder),1,"    ('SNOMED CT', '609567009', 'Pre-existing type 2 diabetes mellitus in pregnancy (disorder)', '1'),"
SNOMED CT,609570008,"Maturity-onset diabetes of the young, type 3 (disorder)",0,"    ('SNOMED CT', '609570008', 'Maturity-onset diabetes of the young, type 3 (disorder)', '0'),"
SNOMED CT,609571007,"Maturity-onset diabetes of the young, type 4 (disorder)",0,"    ('SNOMED CT', '609571007', 'Maturity-onset diabetes of the young, type 4 (disorder)', '0'),"
SNOMED CT,609572000,"Maturity-onset diabetes of the young, type 5 (disorder)",0,"    ('SNOMED CT', '609572000', 'Maturity-onset diabetes of the young, type 5 (disorder)', '0'),"
SNOMED CT,609573005,"Maturity-onset diabetes of the young, type 6 (disorder)",0,"    ('SNOMED CT', '609573005', 'Maturity-onset diabetes of the young, type 6 (disorder)', '0'),"
SNOMED CT,609574004,"Maturity-onset diabetes of the young, type 7 (disorder)",0,"    ('SNOMED CT', '609574004', 'Maturity-onset diabetes of the young, type 7 (disorder)', '0'),"
SNOMED CT,609575003,"Maturity-onset diabetes of the young, type 8 (disorder)",0,"    ('SNOMED CT', '609575003', 'Maturity-onset diabetes of the young, type 8 (disorder)', '0'),"
SNOMED CT,609576002,"Maturity-onset diabetes of the young, type 9 (disorder)",0,"    ('SNOMED CT', '609576002', 'Maturity-onset diabetes of the young, type 9 (disorder)', '0'),"
SNOMED CT,609577006,"Maturity-onset diabetes of the young, type 10 (disorder)",0,"    ('SNOMED CT', '609577006', 'Maturity-onset diabetes of the young, type 10 (disorder)', '0'),"
SNOMED CT,609578001,"Maturity-onset diabetes of the young, type 11 (disorder)",0,"    ('SNOMED CT', '609578001', 'Maturity-onset diabetes of the young, type 11 (disorder)', '0'),"
SNOMED CT,609579009,"Diabetes mellitus, transient neonatal 1 (disorder)",1,"    ('SNOMED CT', '609579009', 'Diabetes mellitus, transient neonatal 1 (disorder)', '1'),"
SNOMED CT,609580007,"Diabetes mellitus, transient neonatal 2 (disorder)",1,"    ('SNOMED CT', '609580007', 'Diabetes mellitus, transient neonatal 2 (disorder)', '1'),"
SNOMED CT,609581006,"Diabetes mellitus, transient neonatal 3 (disorder)",1,"    ('SNOMED CT', '609581006', 'Diabetes mellitus, transient neonatal 3 (disorder)', '1'),"
SNOMED CT,698610002,Education about self management of diabetes (procedure),0,"    ('SNOMED CT', '698610002', 'Education about self management of diabetes (procedure)', '0'),"
SNOMED CT,698650004,Family history of diabetes mellitus with complication (situation),1,"    ('SNOMED CT', '698650004', 'Family history of diabetes mellitus with complication (situation)', '1'),"
SNOMED CT,699826006,Lifestyle education regarding risk of diabetes (procedure),1,"    ('SNOMED CT', '699826006', 'Lifestyle education regarding risk of diabetes (procedure)', '1'),"
SNOMED CT,700414001,Education about diabetes and driving (procedure),0,"    ('SNOMED CT', '700414001', 'Education about diabetes and driving (procedure)', '0'),"
SNOMED CT,701706004,Noninvasive diabetes screening unit (physical object),1,"    ('SNOMED CT', '701706004', 'Noninvasive diabetes screening unit (physical object)', '1'),"
SNOMED CT,702737001,Supervision of high risk pregnancy with history of gestational diabetes mellitus (regime/therapy),1,"    ('SNOMED CT', '702737001', 'Supervision of high risk pregnancy with history of gestational diabetes mellitus (regime/therapy)', '1'),"
SNOMED CT,703040004,Agreeing on diabetes care plan (procedure),0,"    ('SNOMED CT', '703040004', 'Agreeing on diabetes care plan (procedure)', '0'),"
SNOMED CT,703137001,Type I diabetes mellitus in remission (disorder),0,"    ('SNOMED CT', '703137001', 'Type I diabetes mellitus in remission (disorder)', '0'),"
SNOMED CT,703138006,Type II diabetes mellitus in remission (disorder),0,"    ('SNOMED CT', '703138006', 'Type II diabetes mellitus in remission (disorder)', '0'),"
SNOMED CT,704144000,Maternal history of diabetes mellitus (situation),1,"    ('SNOMED CT', '704144000', 'Maternal history of diabetes mellitus (situation)', '1'),"
SNOMED CT,704145004,Maternal history of insulin dependent diabetes mellitus (situation),1,"    ('SNOMED CT', '704145004', 'Maternal history of insulin dependent diabetes mellitus (situation)', '1'),"
SNOMED CT,704146003,Maternal history of non-insulin dependent diabetes mellitus (situation),1,"    ('SNOMED CT', '704146003', 'Maternal history of non-insulin dependent diabetes mellitus (situation)', '1'),"
SNOMED CT,704241002,Fetal hypertrophic cardiomyopathy due to maternal diabetes mellitus (disorder),1,"    ('SNOMED CT', '704241002', 'Fetal hypertrophic cardiomyopathy due to maternal diabetes mellitus (disorder)', '1'),"
SNOMED CT,704408003,Invitation for diabetes screening (procedure),1,"    ('SNOMED CT', '704408003', 'Invitation for diabetes screening (procedure)', '1'),"
SNOMED CT,706891008,Neuropathy due to unstable diabetes mellitus type 1 (disorder),0,"    ('SNOMED CT', '706891008', 'Neuropathy due to unstable diabetes mellitus type 1 (disorder)', '0'),"
SNOMED CT,706894000,Retinopathy due to unstable diabetes mellitus type 1 (disorder),0,"    ('SNOMED CT', '706894000', 'Retinopathy due to unstable diabetes mellitus type 1 (disorder)', '0'),"
SNOMED CT,707221002,Glomerulosclerosis of kidney due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '707221002', 'Glomerulosclerosis of kidney due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,707683005,Adjusted for diabetes technique (qualifier value),1,"    ('SNOMED CT', '707683005', 'Adjusted for diabetes technique (qualifier value)', '1'),"
SNOMED CT,708018005,"Assessment using congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2 - vascular disease, age, sex category score (procedure)",1,"    ('SNOMED CT', '708018005', 'Assessment using congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2 - vascular disease, age, sex category score (procedure)', '1'),"
SNOMED CT,709147009,Gingivitis co-occurrent with diabetes mellitus (disorder),0,"    ('SNOMED CT', '709147009', 'Gingivitis co-occurrent with diabetes mellitus (disorder)', '0'),"
SNOMED CT,712882000,Autonomic neuropathy due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '712882000', 'Autonomic neuropathy due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,712883005,Autonomic neuropathy due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '712883005', 'Autonomic neuropathy due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,713387007,Supervision of high risk pregnancy with family history of diabetes mellitus (regime/therapy),1,"    ('SNOMED CT', '713387007', 'Supervision of high risk pregnancy with family history of diabetes mellitus (regime/therapy)', '1'),"
SNOMED CT,713457002,Neovascular glaucoma due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '713457002', 'Neovascular glaucoma due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,713678009,"Congestive heart failure, hypertension, age 75 years or older, diabetes, previous stroke or transient ischemic attack, vascular disease, age 65-74 years, and sex category risk score (assessment scale)",0,"    ('SNOMED CT', '713678009', 'Congestive heart failure, hypertension, age 75 years or older, diabetes, previous stroke or transient ischemic attack, vascular disease, age 65-74 years, and sex category risk score (assessment scale)', '0'),"
SNOMED CT,713702000,Gastroparesis due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '713702000', 'Gastroparesis due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,713703005,Gastroparesis due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '713703005', 'Gastroparesis due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,713704004,Gastroparesis due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '713704004', 'Gastroparesis due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,713705003,Polyneuropathy due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '713705003', 'Polyneuropathy due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,713706002,Polyneuropathy due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '713706002', 'Polyneuropathy due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,714628002,Prediabetes (finding),1,"    ('SNOMED CT', '714628002', 'Prediabetes (finding)', '1'),"
SNOMED CT,714664001,At risk of ulcer of foot due to diabetes mellitus (finding),0,"    ('SNOMED CT', '714664001', 'At risk of ulcer of foot due to diabetes mellitus (finding)', '0'),"
SNOMED CT,715159005,Referral to diabetes service (procedure),1,"    ('SNOMED CT', '715159005', 'Referral to diabetes service (procedure)', '1'),"
SNOMED CT,715759002,Provision of written information about diabetes and hypertension (procedure),1,"    ('SNOMED CT', '715759002', 'Provision of written information about diabetes and hypertension (procedure)', '1'),"
SNOMED CT,715879000,Provision of written information about diabetes and high cholesterol (procedure),1,"    ('SNOMED CT', '715879000', 'Provision of written information about diabetes and high cholesterol (procedure)', '1'),"
SNOMED CT,715894001,Provision of written information about diabetes mellitus (procedure),1,"    ('SNOMED CT', '715894001', 'Provision of written information about diabetes mellitus (procedure)', '1'),"
SNOMED CT,716020005,Diabetic embryopathy (disorder),1,"    ('SNOMED CT', '716020005', 'Diabetic embryopathy (disorder)', '1'),"
SNOMED CT,716200002,Nephrogenic diabetes insipidus and intracranial calcification syndrome (disorder),0,"    ('SNOMED CT', '716200002', 'Nephrogenic diabetes insipidus and intracranial calcification syndrome (disorder)', '0'),"
SNOMED CT,716362006,Gingival disease co-occurrent with diabetes mellitus (disorder),0,"    ('SNOMED CT', '716362006', 'Gingival disease co-occurrent with diabetes mellitus (disorder)', '0'),"
SNOMED CT,719216001,Hypoglycemic coma due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '719216001', 'Hypoglycemic coma due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,719570003,Provision of diabetes identity card (procedure),0,"    ('SNOMED CT', '719570003', 'Provision of diabetes identity card (procedure)', '0'),"
SNOMED CT,719761003,Maternal history of diabetes mellitus type 1 (situation),1,"    ('SNOMED CT', '719761003', 'Maternal history of diabetes mellitus type 1 (situation)', '1'),"
SNOMED CT,719763000,Maternal history of diabetes mellitus type 2 (situation),1,"    ('SNOMED CT', '719763000', 'Maternal history of diabetes mellitus type 2 (situation)', '1'),"
SNOMED CT,719943000,Provision of written information about diabetes and high hemoglobin A1c level (procedure),1,"    ('SNOMED CT', '719943000', 'Provision of written information about diabetes and high hemoglobin A1c level (procedure)', '1'),"
SNOMED CT,720519003,"Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome (disorder)",0,"    ('SNOMED CT', '720519003', 'Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome (disorder)', '0'),"
SNOMED CT,720685006,Seen by diabetes specialist nurse (finding),0,"    ('SNOMED CT', '720685006', 'Seen by diabetes specialist nurse (finding)', '0'),"
SNOMED CT,720724003,Has diabetes identity card (finding),0,"    ('SNOMED CT', '720724003', 'Has diabetes identity card (finding)', '0'),"
SNOMED CT,721088003,"Developmental delay, epilepsy, neonatal diabetes syndrome (disorder)",0,"    ('SNOMED CT', '721088003', 'Developmental delay, epilepsy, neonatal diabetes syndrome (disorder)', '0'),"
SNOMED CT,721151003,Maternal history of gestational diabetes (situation),1,"    ('SNOMED CT', '721151003', 'Maternal history of gestational diabetes (situation)', '1'),"
SNOMED CT,721283000,Acidosis due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '721283000', 'Acidosis due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,721284006,Acidosis due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '721284006', 'Acidosis due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,721973006,"Lipodystrophy, intellectual disability, deafness syndrome (disorder)",1,"    ('SNOMED CT', '721973006', 'Lipodystrophy, intellectual disability, deafness syndrome (disorder)', '1'),"
SNOMED CT,722206009,"Pancreatic hypoplasia, diabetes mellitus, congenital heart disease syndrome (disorder)",0,"    ('SNOMED CT', '722206009', 'Pancreatic hypoplasia, diabetes mellitus, congenital heart disease syndrome (disorder)', '0'),"
SNOMED CT,722454003,"Intellectual disability, craniofacial dysmorphism, hypogonadism, diabetes mellitus syndrome (disorder)",0,"    ('SNOMED CT', '722454003', 'Intellectual disability, craniofacial dysmorphism, hypogonadism, diabetes mellitus syndrome (disorder)', '0'),"
SNOMED CT,723074006,Renal papillary necrosis due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '723074006', 'Renal papillary necrosis due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,724067006,Permanent neonatal diabetes mellitus with cerebellar agenesis syndrome (disorder),0,"    ('SNOMED CT', '724067006', 'Permanent neonatal diabetes mellitus with cerebellar agenesis syndrome (disorder)', '0'),"
SNOMED CT,724094005,"Neonatal diabetes, congenital hypothyroidism, congenital glaucoma, hepatic fibrosis, polycystic kidney syndrome (disorder)",0,"    ('SNOMED CT', '724094005', 'Neonatal diabetes, congenital hypothyroidism, congenital glaucoma, hepatic fibrosis, polycystic kidney syndrome (disorder)', '0'),"
SNOMED CT,724136006,Mastopathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '724136006', 'Mastopathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,724876003,Lesion of skin due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '724876003', 'Lesion of skin due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,732246009,"X-linked intellectual disability, limb spasticity, retinal dystrophy, diabetes insipidus syndrome (disorder)",0,"    ('SNOMED CT', '732246009', 'X-linked intellectual disability, limb spasticity, retinal dystrophy, diabetes insipidus syndrome (disorder)', '0'),"
SNOMED CT,733072002,"Alaninuria, microcephaly, dwarfism, enamel hypoplasia, diabetes mellitus syndrome (disorder)",0,"    ('SNOMED CT', '733072002', 'Alaninuria, microcephaly, dwarfism, enamel hypoplasia, diabetes mellitus syndrome (disorder)', '0'),"
SNOMED CT,734022008,Wolfram-like syndrome (disorder),0,"    ('SNOMED CT', '734022008', 'Wolfram-like syndrome (disorder)', '0'),"
SNOMED CT,735199000,History of diabetes related lower limb amputation (situation),0,"    ('SNOMED CT', '735199000', 'History of diabetes related lower limb amputation (situation)', '0'),"
SNOMED CT,735200002,Absence of lower limb due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '735200002', 'Absence of lower limb due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,735258002,"Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category score (assessment scale)",1,"    ('SNOMED CT', '735258002', 'Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category score (assessment scale)', '1'),"
SNOMED CT,735259005,"Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category stroke risk score (observable entity)",1,"    ('SNOMED CT', '735259005', 'Congestive heart failure, hypertension, age 2, diabetes mellitus, stroke 2, vascular disease, age, sex category stroke risk score (observable entity)', '1'),"
SNOMED CT,735537007,Hyperosmolar hyperglycemic coma due to diabetes mellitus without ketoacidosis (disorder),0,"    ('SNOMED CT', '735537007', 'Hyperosmolar hyperglycemic coma due to diabetes mellitus without ketoacidosis (disorder)', '0'),"
SNOMED CT,735538002,Lactic acidosis due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '735538002', 'Lactic acidosis due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,735539005,Metabolic acidosis due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '735539005', 'Metabolic acidosis due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,737212004,Diabetes mellitus caused by chemical (disorder),0,"    ('SNOMED CT', '737212004', 'Diabetes mellitus caused by chemical (disorder)', '0'),"
SNOMED CT,739681000,Disorder of eye due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '739681000', 'Disorder of eye due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,762291006,Syndrome of infant of mother with gestational diabetes (disorder),1,"    ('SNOMED CT', '762291006', 'Syndrome of infant of mother with gestational diabetes (disorder)', '1'),"
SNOMED CT,762489000,Acute complication due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '762489000', 'Acute complication due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,763007002,"Assessment using congestive heart failure, hypertension, age 75 years or older, diabetes mellitus and previous stroke or transient ischemic attack score (procedure)",1,"    ('SNOMED CT', '763007002', 'Assessment using congestive heart failure, hypertension, age 75 years or older, diabetes mellitus and previous stroke or transient ischemic attack score (procedure)', '1'),"
SNOMED CT,763008007,"Congestive heart failure, hypertension, age 75 years or older, diabetes mellitus and previous stroke or transient ischemic attack score (observable entity)",1,"    ('SNOMED CT', '763008007', 'Congestive heart failure, hypertension, age 75 years or older, diabetes mellitus and previous stroke or transient ischemic attack score (observable entity)', '1'),"
SNOMED CT,763782001,Provision of patient held diabetes record declined (situation),0,"    ('SNOMED CT', '763782001', 'Provision of patient held diabetes record declined (situation)', '0'),"
SNOMED CT,763783006,Provision of patient held diabetes record (procedure),0,"    ('SNOMED CT', '763783006', 'Provision of patient held diabetes record (procedure)', '0'),"
SNOMED CT,768792007,Cataract of right eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '768792007', 'Cataract of right eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,768793002,Cataract of left eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '768793002', 'Cataract of left eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,768794008,Cataract of bilateral eyes due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '768794008', 'Cataract of bilateral eyes due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,768797001,Iritis of right eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '768797001', 'Iritis of right eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,768798006,Iritis of left eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '768798006', 'Iritis of left eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,768799003,Iritis of bilateral eyes due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '768799003', 'Iritis of bilateral eyes due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769181007,Preproliferative retinopathy of right eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769181007', 'Preproliferative retinopathy of right eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769182000,Preproliferative retinopathy of left eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769182000', 'Preproliferative retinopathy of left eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769183005,Mild nonproliferative retinopathy of right eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769183005', 'Mild nonproliferative retinopathy of right eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769184004,Mild nonproliferative retinopathy of left eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769184004', 'Mild nonproliferative retinopathy of left eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769185003,Moderate nonproliferative retinopathy of right eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769185003', 'Moderate nonproliferative retinopathy of right eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769186002,Moderate nonproliferative retinopathy of left eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769186002', 'Moderate nonproliferative retinopathy of left eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769187006,Severe nonproliferative retinopathy of right eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769187006', 'Severe nonproliferative retinopathy of right eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769188001,Severe nonproliferative retinopathy of left eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769188001', 'Severe nonproliferative retinopathy of left eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769190000,Very severe nonproliferative retinopathy of right eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769190000', 'Very severe nonproliferative retinopathy of right eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769191001,Very severe nonproliferative retinopathy of left eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769191001', 'Very severe nonproliferative retinopathy of left eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769217008,Macular edema of right eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769217008', 'Macular edema of right eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769218003,Macular edema of left eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769218003', 'Macular edema of left eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769219006,Macular edema due to type 1 diabetes mellitus (disorder),0,"    ('SNOMED CT', '769219006', 'Macular edema due to type 1 diabetes mellitus (disorder)', '0'),"
SNOMED CT,769220000,Macular edema due to type 2 diabetes mellitus (disorder),0,"    ('SNOMED CT', '769220000', 'Macular edema due to type 2 diabetes mellitus (disorder)', '0'),"
SNOMED CT,769221001,Clinically significant macular edema of right eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769221001', 'Clinically significant macular edema of right eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769222008,Clinically significant macular edema of left eye due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769222008', 'Clinically significant macular edema of left eye due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769244003,Disorder of right macula due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769244003', 'Disorder of right macula due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,769245002,Disorder of left macula due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '769245002', 'Disorder of left macula due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,770094004,Cervical radiculoplexus neuropathy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '770094004', 'Cervical radiculoplexus neuropathy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,770095003,Cranial nerve palsy due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '770095003', 'Cranial nerve palsy due to diabetes mellitus (disorder)', '0'),"
SNOMED CT,770096002,Erectile dysfunction due to diabetes mellitus (disorder),0,"    ('SNOMED CT', '770096002', 'Erectile dysfunction due to diabetes mellitus (disorder)', '0'),"
